No,Title,Author,Year,DOI
118,dome instability at merapi volcano identified by drone photogrammetry and numerical modeling,"[{'AfN': 'gadjah mada university', 'AuN': 'herlan darmawan'}, {'AuN': 'thomas r walter'}, {'AfN': 'uppsala university', 'AuN': 'valentin r troll'}, {'AuN': 'agus budisantoso'}]",2018,10.5194/nhess-2018-120
119,a new constitutive model of a magneto rheological fluid actuator using an extreme learning machine method,"[{'AfN': 'universiti teknologi malaysia', 'AuN': 'irfan bahiuddin'}, {'AfN': 'gadjah mada university', 'AuN': 'irfan bahiuddin'}, {'AfN': 'universiti teknologi malaysia', 'AuN': 'saiful amri mazlan'}, {'AfN': 'universiti teknologi malaysia', 'AuN': 'mohd ibrahim shapiai'}, {'AfN': 'inha university', 'AuN': 'seungbok choi'}, {'AfN': 'multimedia university', 'AuN': 'fitrian imaduddin'}, {'AfN': 'universiti teknologi malaysia', 'AuN': 'mohd azizi abdul rahman'}, {'AfN': 'universiti teknologi malaysia', 'AuN': 'mohd hatta mohammed ariff'}]",2018,10.1016/j.sna.2018.09.010
120,biodegradation of sulphide in biogas by biofilm on salak fruit seeds the effect of intra film gradient,"[{'AuN': 'retno a s lestari'}, {'AfN': 'gadjah mada university', 'AuN': 'wahyudi budi sediawan'}]",2018,10.1051/matecconf/201815401030
121,pore size control of polymer derived carbon adsorbent and its application for dye removal,"[{'AfN': 'gadjah mada university', 'AuN': 't ariyanto'}, {'AfN': 'gadjah mada university', 'AuN': 'm kurniasari'}, {'AfN': 'gadjah mada university', 'AuN': 'w t laksmana'}, {'AfN': 'gadjah mada university', 'AuN': 'rochmadi'}, {'AfN': 'gadjah mada university', 'AuN': 'imam prasetyo'}]",2018,10.1007/s13762-018-2166-0
122,factors associated with the use of outpatient services among the elderly in indonesia,"[{'AfN': 'taipei medical university', 'AuN': 'ema madyaningrum'}, {'AfN': 'gadjah mada university', 'AuN': 'ema madyaningrum'}, {'AfN': 'taipei medical university', 'AuN': 'ying chih chuang'}, {'AfN': 'taipei medical university', 'AuN': 'kun yang chuang'}]",2018,10.1186/s12913-018-3512-0
123,effect of synthesis parameters on crystals structures and magnetic properties of cobalt nickel ferrite nanoparticles,"[{'AfN': 'gadjah mada university', 'AuN': 'a k agustina'}, {'AfN': 'gadjah mada university', 'AuN': 'j utomo'}, {'AfN': 'gadjah mada university', 'AuN': 'edi suharyadi'}, {'AfN': 'nagoya university', 'AuN': 'toshihiro kato'}, {'AfN': 'nagoya university', 'AuN': 'satoshi iwata'}]",2018,10.1088/1757-899x/367/1/012006
124,morphological and structural changes at the merapi lava dome monitored in 2012 15 using unmanned aerial vehicles uavs,"[{'AfN': 'gadjah mada university', 'AuN': 'herlan darmawan'}, {'AuN': 'thomas r walter'}, {'AfN': 'gadjah mada university', 'AuN': 'kirbani sri brotopuspito'}, {'AuN': 'subandriyo'}, {'AuN': 'i gusti made agung nandaka'}]",2018,10.1016/j.jvolgeores.2017.11.006
125,intron retained transcripts of the spinal muscular atrophy genes smn1 and smn2,"[{'AfN': 'kobe university', 'AuN': 'nur imma fatimah harahap'}, {'AfN': 'gadjah mada university', 'AuN': 'nur imma fatimah harahap'}, {'AfN': 'kobe university', 'AuN': 'emma tabe eko niba'}, {'AfN': 'kobe university', 'AuN': 'mawaddah ar rochmah'}, {'AfN': 'gadjah mada university', 'AuN': 'mawaddah ar rochmah'}, {'AfN': 'kobe university', 'AuN': 'yogik onky silvana wijaya'}, {'AuN': 'toshio saito'}, {'AuN': 'kayoko saito'}, {'AfN': 'kobe university', 'AuN': 'hiroyuki awano'}, {'AfN': 'kobe university', 'AuN': 'ichiro morioka'}, {'AfN': 'kobe university', 'AuN': 'kazumoto iijima'}, {'AfN': 'national university of singapore', 'AuN': 'poh san lai'}, {'AfN': 'kobe gakuin university', 'AuN': 'masafumi matsuo'}, {'AfN': 'kobe university', 'AuN': 'hisahide nishio'}, {'AfN': 'kobe university', 'AuN': 'masakazu shinohara'}]",2018,10.1016/j.braindev.2018.03.001
126,low frequency electrohydrodynamic convection patterns in nematic liquid crystal aligned using parallel oriented nanofiber,"[{'AfN': 'gadjah mada university', 'AuN': 'bhisma mahendra'}, {'AfN': 'gadjah mada university', 'AuN': 'fahrudin nugroho'}, {'AfN': 'gadjah mada university', 'AuN': 'yusril yusuf'}]",2018,10.7567/JJAP.57.021701
127,a novel p53 paralogue mediates antioxidant defense of mosquito cells to survive dengue virus replication,"[{'AfN': 'chang gung university', 'AuN': 'tienhuang chen'}, {'AfN': 'chang gung university', 'AuN': 'yijun wu'}, {'AfN': 'chang gung university', 'AuN': 'jiunnan hou'}, {'AfN': 'chang gung university', 'AuN': 'yihsuan chiang'}, {'AfN': 'chang gung university', 'AuN': 'chihchieh cheng'}, {'AfN': 'gadjah mada university', 'AuN': 'eny sifiyatun'}, {'AfN': 'chang gung university', 'AuN': 'eny sifiyatun'}, {'AfN': 'chang gung university', 'AuN': 'chenghsun chiu'}, {'AfN': 'memorial hospital of south bend', 'AuN': 'chenghsun chiu'}, {'AfN': 'chang gung university', 'AuN': 'lianchen wang'}, {'AfN': 'memorial hospital of south bend', 'AuN': 'lianchen wang'}, {'AfN': 'chang gung university', 'AuN': 'weijune chen'}, {'AfN': 'memorial hospital of south bend', 'AuN': 'weijune chen'}]",2018,10.1016/j.virol.2018.04.011
128,weekly variations in norovirus genogroup ii genotypes in japanese oysters,"[{'AfN': 'yamagata university', 'AuN': 'jian pu'}, {'AfN': 'toyo university', 'AuN': 'jian pu'}, {'AfN': 'tohoku university', 'AuN': 'takayuki miura'}, {'AfN': 'tohoku university', 'AuN': 'shinobu kazama'}, {'AfN': 'tohoku university', 'AuN': 'yoshimitsu konta'}, {'AfN': 'gadjah mada university', 'AuN': 'nabila dhyan azraini'}, {'AfN': 'yamagata university', 'AuN': 'erika ito'}, {'AfN': 'kumamoto university', 'AuN': 'hiroaki ito'}, {'AfN': 'tohoku university', 'AuN': 'tatsuo omura'}, {'AfN': 'yamagata university', 'AuN': 'toru watanabe'}]",2018,10.1016/j.ijfoodmicro.2018.06.027
129,the march 25 and 29 2016 landslide induced debris flow at clapar banjarnegara central java,"[{'AfN': 'gadjah mada university', 'AuN': 'guruh samodra'}, {'AfN': 'gadjah mada university', 'AuN': 'danang sri hadmoko'}, {'AfN': 'gadjah mada university', 'AuN': 'ghalih nur wicaksono'}, {'AfN': 'gadjah mada university', 'AuN': 'indriya parahita adi'}, {'AfN': 'gadjah mada university', 'AuN': 'maulana yudinugroho'}, {'AfN': 'gadjah mada university', 'AuN': 'sandy budi wibowo'}, {'AfN': 'gadjah mada university', 'AuN': 'hatma suryatmojo'}, {'AfN': 'gadjah mada university', 'AuN': 'taufik hery purwanto'}, {'AfN': 'gadjah mada university', 'AuN': 'barandi sapta widartono'}, {'AfN': 'university of paris', 'AuN': 'franck lavigne'}]",2018,10.1007/s10346-018-0958-4
130,post eruptive lahars at kali putih following the 2010 eruption of merapi volcano indonesia occurrences and impacts,"[{'AfN': 'gadjah mada university', 'AuN': 'danang sri hadmoko'}, {'AfN': 'university of paris', 'AuN': 'edouard de belizal'}, {'AfN': 'gadjah mada university', 'AuN': 'bachtiar wahyu mutaqin'}, {'AfN': 'gadjah mada university', 'AuN': 'gilang arya dipayana'}, {'AfN': 'gadjah mada university', 'AuN': 'muh aris marfai'}, {'AfN': 'university of paris', 'AuN': 'franck lavigne'}, {'AfN': 'gadjah mada university', 'AuN': 'junun sartohadi'}, {'AfN': 'gadjah mada university', 'AuN': 'suratman worosuprojo'}, {'AfN': 'university of canterbury', 'AuN': 'colette c a starheim'}, {'AfN': 'kobe university', 'AuN': 'christopher gomez'}]",2018,10.1007/s11069-018-3396-7
131,conceptual framework of modelling for malaysian household electrical energy consumption using artificial neural network based on techno socio economic approach,"[{'AfN': 'universiti teknologi malaysia', 'AuN': 'boni sena'}, {'AfN': 'universiti teknologi malaysia', 'AuN': 'sheikh ahmad zaki'}, {'AfN': 'universiti teknologi malaysia', 'AuN': 'fitri yakub'}, {'AfN': 'universiti teknologi malaysia', 'AuN': 'nelidya md yusoff'}, {'AfN': 'gadjah mada university', 'AuN': 'mohammad kholid ridwan'}]",2018,10.11591/ijece.v8i3.pp1844-1853
132,matrix effect evaluation and method validation of azoxystrobin and difenoconazole residues in red flesh dragon fruit hylocereus polyrhizus matrices using quechers sample preparation methods followed by lc ms ms determination,"[{'AfN': 'gadjah mada university', 'AuN': 'sri noegrohati'}, {'AuN': 'elan hernadi'}, {'AuN': 'syanti asviastuti'}]",2018,10.1007/s00128-018-2317-5
133,significance of continuous rotavirus and norovirus surveillance in indonesia,"[{'AfN': 'gadjah mada university', 'AuN': 'mohamad s hakim'}, {'AfN': 'erasmus university rotterdam', 'AuN': 'mohamad s hakim'}, {'AfN': 'gadjah mada university', 'AuN': 'hera nirwati'}, {'AfN': 'gadjah mada university', 'AuN': 'abu tholib aman'}, {'AfN': 'gadjah mada university', 'AuN': 'yati soenarto'}, {'AfN': 'erasmus university rotterdam', 'AuN': 'qiuwei pan'}]",2018,10.1007/s12519-018-0122-1
134,laparoscopic repair of vesicovaginal fistulae with a transperitoneal approach at universitas gadjah mada urological institute a case report,"[{'AfN': 'gadjah mada university', 'AuN': 'indrawarman soeroharjo'}, {'AfN': 'gadjah mada university', 'AuN': 'said alfin khalilullah'}, {'AfN': 'gadjah mada university', 'AuN': 'raden danarto'}, {'AfN': 'gadjah mada university', 'AuN': 'prahara yuri'}]",2018,10.1186/s13256-018-1582-6
135,spatial analyses of low birth weight incidence indonesia,"[{'AfN': 'gadjah mada university', 'AuN': 'donal donal'}, {'AfN': 'gadjah mada university', 'AuN': 'hartono hartono'}, {'AfN': 'gadjah mada university', 'AuN': 'muhammad hakimi'}, {'AfN': 'gadjah mada university', 'AuN': 'ova emilia'}]",2018,10.22146/ijg.15951
136,correction to the march 24 and 29 2016 landslide induced debris flow at clapar banjarnegara central java,"[{'AfN': 'gadjah mada university', 'AuN': 'guruh samodra'}, {'AfN': 'gadjah mada university', 'AuN': 'danang sri hadmoko'}, {'AfN': 'gadjah mada university', 'AuN': 'ghalih nur wicaksono'}, {'AfN': 'gadjah mada university', 'AuN': 'indriya parahita adi'}, {'AfN': 'gadjah mada university', 'AuN': 'maulana yudinugroho'}, {'AfN': 'gadjah mada university', 'AuN': 'sandy budi wibowo'}, {'AfN': 'gadjah mada university', 'AuN': 'hatma suryatmojo'}, {'AfN': 'gadjah mada university', 'AuN': 'taufik hery purwanto'}, {'AfN': 'gadjah mada university', 'AuN': 'barandi sapta widartono'}, {'AfN': 'university of paris', 'AuN': 'franck lavigne'}]",2018,10.1007/s10346-018-0983-3
137,a clinician s reference guide for the management of atopic dermatitis in asians,"[{'AfN': 'hospital kuala lumpur', 'AuN': 'steven chow'}, {'AfN': 'national skin centre', 'AuN': 'chew swee seow'}, {'AfN': 'makati medical center', 'AuN': 'maria victoria dizon'}, {'AuN': 'kiran godse'}, {'AuN': 'henry foong'}, {'AuN': 'vicheth chan'}, {'AfN': 'hanoi medical university', 'AuN': 'tran hau khang'}, {'AfN': 'fudan university', 'AuN': 'leihong xiang'}, {'AuN': 'syarief hidayat'}, {'AuN': 'm yulianto listiawan'}, {'AuN': 'danang triwahyudi'}, {'AuN': 'srie prihianti gondokaryono'}, {'AuN': 'endang sutedja'}, {'AuN': 'inne arline diana'}, {'AuN': 'oki suwarsa'}, {'AuN': 'hartati purbo dharmadji'}, {'AfN': 'gadjah mada university', 'AuN': 'agnes sri siswati'}, {'AfN': 'gadjah mada university', 'AuN': 'retno danarti'}, {'AfN': 'university of indonesia', 'AuN': 'retno widowati soebaryo'}, {'AuN': 'windy keumala budianti'}]",2018,10.5415/apallergy.2018.8.e41
138,a survey of 2d shape representation methods evaluations and future research directions,"[{'AfN': 'university of ulsan', 'AuN': 'laksono kurnianggoro'}, {'AfN': 'gadjah mada university', 'AuN': 'wahyono'}, {'AfN': 'university of ulsan', 'AuN': 'kanghyun jo'}]",2018,10.1016/j.neucom.2018.02.093
139,renting legality how flegt is reinforcing power relations in indonesian furniture production networks,"[{'AfN': 'gadjah mada university', 'AuN': 'ahmad maryudi'}, {'AfN': 'university of east anglia', 'AuN': 'rodd myers'}, {'AfN': 'gadjah mada university', 'AuN': 'rodd myers'}]",2018,10.1016/j.geoforum.2018.10.008
140,effect of temperature on the oxidation of cu nanowires and development of an easy to produce oxidation resistant transparent conducting electrode using a pedot pss coating,"[{'AfN': 'pohang university of science and technology', 'AuN': 'dedi mardiansyah'}, {'AfN': 'gadjah mada university', 'AuN': 'dedi mardiansyah'}, {'AfN': 'pohang university of science and technology', 'AuN': 'trevon badloe'}, {'AfN': 'gadjah mada university', 'AuN': 'kuwat triyana'}, {'AfN': 'university of the punjab', 'AuN': 'muhammad qasim mehmood'}, {'AfN': 'pohang university of science and technology', 'AuN': 'niloufar raeishosseini'}, {'AfN': 'sungkyunkwan university', 'AuN': 'yoonkyung lee'}, {'AfN': 'gadjah mada university', 'AuN': 'harsojo sabarman'}, {'AfN': 'sungkyunkwan university', 'AuN': 'kyunghoon kim'}, {'AfN': 'pohang university of science and technology', 'AuN': 'junsuk rho'}]",2018,10.1038/s41598-018-28744-9
141,university smoke free policies in australia lessons for indonesia,"[{'AfN': 'gadjah mada university', 'AuN': 'mentari widiastuti'}, {'AfN': 'university of queensland', 'AuN': 'coral gartner'}, {'AfN': 'university of queensland', 'AuN': 'sheleigh lawler'}]",2018,10.22146/bkm.39900
142,iddf2018 abs 0195 reduced muscle radio density and barcelona clinic liver cancer bclc staging are independently survival prognostic of indonesia hepatocellular carcinoma hcc patients,"[{'AfN': 'kobe university', 'AuN': 'yan mardian'}, {'AfN': 'kobe university', 'AuN': 'yoshihiko yano'}, {'AfN': 'gadjah mada university', 'AuN': 'neneng ratnasari'}, {'AfN': 'gadjah mada university', 'AuN': 'lina choridah'}, {'AfN': 'gadjah mada university', 'AuN': 'fahmi indrarti'}, {'AfN': 'gadjah mada university', 'AuN': 'putut bayupurnama'}, {'AfN': 'gadjah mada university', 'AuN': 'catharina triwikatwani'}, {'AfN': 'gadjah mada university', 'AuN': 'nurhuda hendra setyawan'}, {'AfN': 'kobe university', 'AuN': 'yoshitake hayashi'}]",2018,10.1136/gutjnl-2018-IDDFabstracts.231
143,tar decomposition over a porous iron ore catalyst experiment and kinetic analysis,"[{'AfN': 'gadjah mada university', 'AuN': 'rochim bakti cahyono'}, {'AfN': 'gadjah mada university', 'AuN': 'muslikhin hidayat'}, {'AfN': 'hokkaido university', 'AuN': 'naoto yasuda'}, {'AfN': 'hokkaido university', 'AuN': 'takahiro nomura'}, {'AfN': 'hokkaido university', 'AuN': 'tomohiro akiyama'}]",2018,10.1021/acs.energyfuels.8b00814
144,enhancing prescribing of guideline recommended medications for ischaemic heart diseases a systematic review and meta analysis of interventions targeted at healthcare professionals,"[{'AuN': 'thang nguyen'}, {'AuN': 'hoa q nguyen'}, {'AfN': 'gadjah mada university', 'AuN': 'niken nur widyakusuma'}, {'AuN': 'thao h nguyen'}, {'AfN': 'can tho university', 'AuN': 'tam thi pham'}, {'AfN': 'university of groningen', 'AuN': 'katja taxis'}]",2018,10.1136/bmjopen-2017-018271
145,biodiesel production from wet spirulina sp by one step extraction transesterification,"[{'AfN': 'gadjah mada university', 'AuN': 'yano surya pradana'}, {'AfN': 'gadjah mada university', 'AuN': 'fariz azwar azmi'}, {'AfN': 'gadjah mada university', 'AuN': 'wildan masruri'}, {'AfN': 'delft university of technology', 'AuN': 'muhamad hartono'}]",2018,10.1051/matecconf/201815603009
146,socio economic factors affecting the rate of adoption of acacia plantations by smallholders in indonesia,"[{'AfN': 'gadjah mada university', 'AuN': 'dwiko b permadi'}, {'AfN': 'university of western australia', 'AuN': 'michael burton'}, {'AfN': 'university of western australia', 'AuN': 'ram pandit'}, {'AfN': 'university of the sunshine coast', 'AuN': 'digby race'}, {'AfN': 'jinan university', 'AuN': 'chunbo ma'}, {'AfN': 'university of western australia', 'AuN': 'chunbo ma'}, {'AfN': 'hobart corporation', 'AuN': 'd s mendham'}, {'AfN': 'gadjah mada university', 'AuN': 'eko bhakti hardiyanto'}]",2018,10.1016/j.landusepol.2018.04.054
147,beyond climatic variation human disturbances alter the effectiveness of a protected area to reduce fires in tropical peatlands of sumatra indonesia,"[{'AfN': 'gadjah mada university', 'AuN': 'muhammad ali imron'}, {'AfN': 'gadjah mada university', 'AuN': 'kirana widyastuti'}, {'AfN': 'gadjah mada university', 'AuN': 'ryan adi satria'}, {'AuN': 'wiwid prayoga'}, {'AfN': 'gadjah mada university', 'AuN': 'subyantoro tri pradopo'}, {'AfN': 'gadjah mada university', 'AuN': 'hatma suryatmojo'}, {'AfN': 'gadjah mada university', 'AuN': 'bertha maya sopha'}, {'AfN': 'dresden university of technology', 'AuN': 'uta berger'}]",2018,10.1101/351817
148,the development and demise of child labour in a javanese tea plantation 1900 2010,"[{'AfN': 'gadjah mada university', 'AuN': 'pujo semedi'}, {'AfN': 'university of amsterdam', 'AuN': 'gerben nooteboom'}]",2018,10.22146/jh.v30i3.39588
149,bank dividends agency costs and shareholder and creditor rights,"[{'AfN': 'university of limoges', 'AuN': 'laetitia lepetit'}, {'AfN': 'university of limoges', 'AuN': 'celine meslier'}, {'AfN': 'university of birmingham', 'AuN': 'frank strobel'}, {'AfN': 'gadjah mada university', 'AuN': 'leo indra wardhana'}]",2018,10.1016/j.irfa.2017.12.007
150,classification of acute myeloid leukemia subtypes m1 m2 and m3 using active contour without edge segmentation and momentum backpropagation artificial neural network,"[{'AfN': 'gadjah mada university', 'AuN': 'agus harjoko'}, {'AfN': 'gadjah mada university', 'AuN': 'tri ratnaningsih'}, {'AuN': 'esti suryani'}, {'AuN': 'sarngadi palgunadi'}, {'AuN': 'nurcahya pradana taufik prakisya'}]",2018,10.1051/matecconf/201815401041
151,sustaining the unsustainable environmental impact assessment and overdevelopment in bali,"[{'AfN': 'murdoch university', 'AuN': 'c warren'}, {'AfN': 'gadjah mada university', 'AuN': 'agung wardana'}]",2018,10.4337/apjel.2018.02.02
152,suitable cnn weight initialization and activation function for javanese vowels classification,"[{'AfN': 'islamic university of indonesia', 'AuN': 'chandra kusuma dewa'}, {'AfN': 'gadjah mada university', 'AuN': 'afiahayati'}]",2018,10.1016/j.procs.2018.10.512
153,wide excision and reconstruction surgery for recurrent sweat gland umbilical adenocarcinoma followed by chemotherapy can prevent the risk of recurrences,"[{'AfN': 'gadjah mada university', 'AuN': 'adeodatus yuda handaya'}, {'AfN': 'gadjah mada university', 'AuN': 'nova yuli prasetyo budi'}, {'AfN': 'gadjah mada university', 'AuN': 'guntur nugroho'}, {'AfN': 'gadjah mada university', 'AuN': 'aditya rifqi fauzi'}]",2018,10.1186/s12893-018-0421-4
154,single ion thermodynamics from first principles calculation of the absolute hydration free energy and single electrode potential of aqueous li using ab initio quantum mechanical molecular mechanical molecular dynamics simulations,"[{'AfN': 'gadjah mada university', 'AuN': 'niko prasetyo'}, {'AfN': 'university of innsbruck', 'AuN': 'niko prasetyo'}, {'AfN': 'eth zurich', 'AuN': 'philippe h hunenberger'}, {'AfN': 'university of innsbruck', 'AuN': 'thomas s hofer'}]",2018,10.1021/acs.jctc.8b00729
155,revisiting structure and dynamics of preferential solvation of k i ion in aqueous ammonia using qmcf md simulation,"[{'AfN': 'sebelas maret university', 'AuN': 'yuniawan hidayat'}, {'AfN': 'gadjah mada university', 'AuN': 'yuniawan hidayat'}, {'AfN': 'gadjah mada university', 'AuN': 'harno dwi pranowo'}, {'AfN': 'gadjah mada university', 'AuN': 'ria armunanto'}]",2018,10.1016/j.cplett.2018.03.067
156,relationship between clinical periodontal parameters and changes in liver enzymes levels over an 8 year period in an elderly japanese population,"[{'AfN': 'niigata university', 'AuN': 'elastria widita'}, {'AfN': 'gadjah mada university', 'AuN': 'elastria widita'}, {'AfN': 'niigata university', 'AuN': 'akihiro yoshihara'}, {'AfN': 'niigata university', 'AuN': 'lisdrianto hanindriyo'}, {'AfN': 'gadjah mada university', 'AuN': 'lisdrianto hanindriyo'}, {'AfN': 'niigata university', 'AuN': 'hideo miyazaki'}]",2018,10.1111/jcpe.12861
157,structural weakening of the merapi dome identified by drone photogrammetry after the 2010 eruption,"[{'AfN': 'gadjah mada university', 'AuN': 'herlan darmawan'}, {'AuN': 'thomas r walter'}, {'AfN': 'uppsala university', 'AuN': 'valentin r troll'}, {'AuN': 'agus budisantoso'}]",2018,10.5194/nhess-18-3267-2018
158,sulphide removal from liquid using biofilm on packed bed of salak fruit seeds,"[{'AuN': 'retno a s lestari'}, {'AfN': 'gadjah mada university', 'AuN': 'wahyudi budi sediawan'}]",2018,10.1051/matecconf/201815401031
159,disaster risk governance in indonesia and myanmar the practice of co governance,"[{'AfN': 'gadjah mada university', 'AuN': 'annisa gita srikandini'}, {'AfN': 'erasmus university rotterdam', 'AuN': 'dorothea hilhorst'}, {'AfN': 'erasmus university rotterdam', 'AuN': 'roanne van voorst'}]",2018,10.17645/pag.v6i3.1598
160,an approach for risk estimation in information security using text mining and jaccard method,"[{'AfN': 'gadjah mada university', 'AuN': 'prajna deshanta ibnugraha'}, {'AfN': 'gadjah mada university', 'AuN': 'lukito edi nugroho'}, {'AfN': 'gadjah mada university', 'AuN': 'paulus insap santosa'}]",2018,10.11591/eei.v7i3.847
161,rain behaviour at mt merapi area as observed by xmpr and arr,"[{'AfN': 'gadjah mada university', 'AuN': 'roby hambali'}, {'AfN': 'gadjah mada university', 'AuN': 'hanggar ganara mawandha'}, {'AfN': 'gadjah mada university', 'AuN': 'djoko legono'}, {'AfN': 'gadjah mada university', 'AuN': 'rachmad jayadi'}, {'AfN': 'kobe university', 'AuN': 'satoru oishi'}]",2018,10.4028/www.scientific.net/AMM.881.34
162,specialised lithic technology of terminal pleistocene maritime peoples of wallacea,"[{'AfN': 'james cook university', 'AuN': 'tim maloney'}, {'AfN': 'australian national university', 'AuN': 'tim maloney'}, {'AfN': 'gadjah mada university', 'AuN': 'mahirta'}, {'AfN': 'james cook university', 'AuN': 'sue oconnor'}, {'AfN': 'australian national university', 'AuN': 'sue oconnor'}, {'AfN': 'james cook university', 'AuN': 'christian reepmeyer'}, {'AfN': 'australian national university', 'AuN': 'christian reepmeyer'}]",2018,10.1016/j.ara.2018.05.003
163,validation of a measurement instrument for parental child feeding in a low and middle income country,"[{'AfN': 'university of new south wales', 'AuN': 'digna niken purwaningrum'}, {'AfN': 'gadjah mada university', 'AuN': 'digna niken purwaningrum'}, {'AuN': 'helda yessy maria sibagariang'}, {'AfN': 'university of new south wales', 'AuN': 'jayashree arcot'}, {'AuN': 'hamam hadi'}, {'AfN': 'gadjah mada university', 'AuN': 'rasita amelia hasnawati'}, {'AfN': 'gadjah mada university', 'AuN': 'risma saski rahmita'}, {'AfN': 'university of new south wales', 'AuN': 'rohan jayasuriya'}]",2018,10.1186/s12966-018-0736-7
164,dairy products discrimination according to the milk type using an electrochemical multisensor device coupled with chemometric tools,"[{'AfN': 'gadjah mada university', 'AuN': 'imam tazi'}, {'AfN': 'gadjah mada university', 'AuN': 'kuwat triyana'}, {'AfN': 'gadjah mada university', 'AuN': 'dwi siswanta'}, {'AfN': 'instituto politecnico nacional', 'AuN': 'ana c a veloso'}, {'AfN': 'university of minho', 'AuN': 'ana c a veloso'}, {'AfN': 'instituto politecnico nacional', 'AuN': 'antonio m peres'}, {'AfN': 'instituto politecnico nacional', 'AuN': 'luis g dias'}]",2018,10.1007/s11694-018-9855-8
165,crystal structures and magnetic properties of polyethylene glycol peg 4000 encapsulated co0 5ni0 5fe2o4 magnetic nanoparticles,"[{'AuN': 'edi suharyadi'}, {'AfN': 'gadjah mada university', 'AuN': 'lintang griyanika'}, {'AfN': 'gadjah mada university', 'AuN': 'joko utomo'}, {'AfN': 'gadjah mada university', 'AuN': 'ayu kurnia agustina'}, {'AfN': 'nagoya university', 'AuN': 'takeshi kato'}, {'AfN': 'nagoya university', 'AuN': 'satoshi iwata'}]",2018,10.13057/ijap.v8i2.22108
166,patient and physician satisfaction with analgesic treatment findings from the analgesic treatment for cancer pain in southeast asia ace study,"[{'AuN': 'dang huy quoc thinh'}, {'AfN': 'khon kaen university', 'AuN': 'wimonrat sriraj'}, {'AfN': 'university of malaya', 'AuN': 'marzida mansor'}, {'AfN': 'singapore general hospital', 'AuN': 'kian hian tan'}, {'AfN': 'university of indonesia', 'AuN': 'cosphiadi irawan'}, {'AfN': 'gadjah mada university', 'AuN': 'johan kurnianda'}, {'AuN': 'yen phi nguyen'}, {'AuN': 'annielyn ongcornel'}, {'AuN': 'yacine hadjiat'}, {'AuN': 'hanlim moon'}, {'AuN': 'francis o javier'}]",2018,10.1155/2018/2193710
167,callus induction and differentiation on melon from in vitro culture with the addition of indole acetic acid and benzyl amino purine growth regulator,"[{'AuN': 'wiwit probowati'}, {'AfN': 'gadjah mada university', 'AuN': 'budi setiadi daryono'}]",2018,10.18196/pt.2018.076.15-21
168,wood properties of larix sibirica naturally grown in tosontsengel mongolia,"[{'AfN': 'utsunomiya university', 'AuN': 'futoshi ishiguri'}, {'AfN': 'tokyo university of agriculture and technology', 'AuN': 'bayasaa tumenjargal'}, {'AfN': 'mongolian university of science and technology', 'AuN': 'bayasaa tumenjargal'}, {'AfN': 'utsunomiya university', 'AuN': 'bayasaa tumenjargal'}, {'AfN': 'mongolian university of science and technology', 'AuN': 'bayartsetseg baasan'}, {'AfN': 'mongolian university of science and technology', 'AuN': 'ayursed jigjjav'}, {'AfN': 'gadjah mada university', 'AuN': 'yus andhini bhekti pertiwi'}, {'AfN': 'utsunomiya university', 'AuN': 'haruna aisosanada'}, {'AfN': 'hitachi', 'AuN': 'yuya takashima'}, {'AfN': 'hitachi', 'AuN': 'taiichi iki'}, {'AfN': 'utsunomiya university', 'AuN': 'jyunichi ohshima'}, {'AfN': 'utsunomiya university', 'AuN': 'kazuya iizuka'}, {'AfN': 'utsunomiya university', 'AuN': 'shinso yokota'}]",2018,10.1080/20426445.2018.1506606
169,thermal optical analysis of polymer liquid crystal microfibers,"[{'AfN': 'gadjah mada university', 'AuN': 'rusliana fatayati'}, {'AfN': 'gadjah mada university', 'AuN': 'ahmad kusumaatmaja'}, {'AfN': 'gadjah mada university', 'AuN': 'yusril yusuf'}]",2018,10.7567/jjap.57.088005
170,quality of symptom based diagnosis of rotavirus infection based on mathematical modeling,"[{'AfN': 'national technical university', 'AuN': 'serhii o soloviov'}, {'AfN': 'shupyk national medical academy of postgraduate education', 'AuN': 'serhii o soloviov'}, {'AfN': 'gadjah mada university', 'AuN': 'mohamad s hakim'}, {'AfN': 'erasmus university rotterdam', 'AuN': 'mohamad s hakim'}, {'AfN': 'gadjah mada university', 'AuN': 'hera nirwati'}, {'AfN': 'gadjah mada university', 'AuN': 'abu tholib aman'}, {'AfN': 'gadjah mada university', 'AuN': 'yati soenarto'}, {'AfN': 'erasmus university rotterdam', 'AuN': 'qiuwei pan'}, {'AfN': 'shupyk national medical academy of postgraduate education', 'AuN': 'iryna v dzyublyk'}, {'AuN': 'tatiana i andreeva'}]",2018,10.1007/978-3-319-91008-6_56
171,pengaruh pepton terhadap pertumbuhan embrio anggrek vanda tricolor lindley var suasiv asal merapi secara in vitro,"[{'AfN': 'gadjah mada university', 'AuN': 'rizka riliant puspasari'}, {'AfN': 'gadjah mada university', 'AuN': 'ikhsanudin nur rosyidi'}, {'AfN': 'gadjah mada university', 'AuN': 'eka fitriana candra ningrum'}, {'AfN': 'gadjah mada university', 'AuN': 'endang semiarti'}]",2018,10.20884/1.sb.2018.5.1.762
